snowflake id	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	fall speed (m/s)
2392	12.22.2020	12:21:54.950788	1.40472
2393	12.22.2020	12:21:55.746389	0.740786
2394	12.22.2020	12:21:57.571592	0.574372
2395	12.22.2020	12:21:58.460794	1.13302
2396	12.22.2020	12:21:59.115995	1.67345
2397	12.22.2020	12:21:59.599596	0.950159
2398	12.22.2020	12:22:00.426397	0.759634
2399	12.22.2020	12:22:01.440399	0.324672
2400	12.22.2020	12:22:02.298400	0.194335
2401	12.22.2020	12:22:03.780403	0.757284
2402	12.22.2020	12:22:04.466804	1.5773
2403	12.22.2020	12:22:07.243609	0.60607
2404	12.22.2020	12:22:08.413611	2.09156
2405	12.22.2020	12:22:09.068812	0.19303
2406	12.22.2020	12:22:09.911214	0.515126
2407	12.22.2020	12:22:10.909616	0.13958
2408	12.22.2020	12:22:12.048418	0.0636204
2409	12.22.2020	12:22:12.906419	0.0818263
2410	12.22.2020	12:22:14.232421	0.981195
2411	12.22.2020	12:22:15.698824	0.21012
2412	12.22.2020	12:22:20.612833	0.118971
2413	12.22.2020	12:22:22.048035	0.132683
2414	12.22.2020	12:22:24.481639	0.141027
2415	12.22.2020	12:22:30.752850	0.616667
2416	12.22.2020	12:22:31.579652	0.14309
2417	12.22.2020	12:22:32.609254	0.0826588
2418	12.22.2020	12:22:36.322060	0.0591169
2419	12.22.2020	12:22:38.303264	0.132138
2420	12.22.2020	12:22:39.660466	0.639979
2421	12.22.2020	12:22:40.487268	0.80872
2422	12.22.2020	12:22:41.002068	0.393828
2423	12.22.2020	12:22:42.546471	0.209613
2424	12.22.2020	12:22:43.466873	1.05417
2425	12.22.2020	12:22:44.714875	0.0895935
2426	12.22.2020	12:22:46.103277	0.681158
2427	12.22.2020	12:22:46.930079	0.474515
2428	12.22.2020	12:22:47.756880	0.167143
2429	12.22.2020	12:22:48.770882	0.264907
2430	12.22.2020	12:22:49.457283	1.31842
2431	12.22.2020	12:22:50.861286	0.106934
2432	12.22.2020	12:22:51.313687	2.5346
2433	12.22.2020	12:22:52.187288	2.10625
2434	12.22.2020	12:22:54.823693	0.18352
2435	12.22.2020	12:22:55.931295	0.401067
2436	12.22.2020	12:22:58.240099	1.00861
2437	12.22.2020	12:22:58.973300	2.89251
2438	12.22.2020	12:22:59.456901	0.404221
2439	12.22.2020	12:23:00.517703	0.106581
2440	12.22.2020	12:23:01.328904	0.128208
2441	12.22.2020	12:23:01.796905	2.60448
2442	12.22.2020	12:23:02.654907	4.43432
2443	12.22.2020	12:23:03.793709	0.112134
2444	12.22.2020	12:23:07.069714	0.796552
2445	12.22.2020	12:23:08.504917	0.579498
2446	12.22.2020	12:23:09.534519	1.26101
2447	12.22.2020	12:23:10.579720	1.03206
2448	12.22.2020	12:23:11.219322	0.200408
2449	12.22.2020	12:23:12.217723	0.0996945
2450	12.22.2020	12:23:14.682528	0.0840992
2451	12.22.2020	12:23:17.443732	0.195032
2452	12.22.2020	12:23:17.989733	1.82001
2453	12.22.2020	12:23:19.190936	0.368643
2454	12.22.2020	12:23:20.251737	0.0622954
2455	12.22.2020	12:23:21.640140	6.01184
2456	12.22.2020	12:23:22.201741	0.531581
2457	12.22.2020	12:23:23.215743	0.487767
2458	12.22.2020	12:23:24.089344	1.83976
2459	12.22.2020	12:23:25.976947	0.121198
2460	12.22.2020	12:23:28.301352	0.0368127
2461	12.22.2020	12:23:28.628952	2.07909
2462	12.22.2020	12:23:29.549354	0.161082
2463	12.22.2020	12:23:30.110955	0.505479
2464	12.22.2020	12:23:30.672556	1.15515
2465	12.22.2020	12:23:31.202957	1.68787
2466	12.22.2020	12:23:31.951758	0.81009
2467	12.22.2020	12:23:32.778559	0.120524
2468	12.22.2020	12:23:34.057762	0.504696
2469	12.22.2020	12:23:34.915763	0.148157
2470	12.22.2020	12:23:36.678566	0.142753
2471	12.22.2020	12:23:37.255767	4.17603
2472	12.22.2020	12:23:37.817368	2.46053
2473	12.22.2020	12:23:39.330571	2.31135
2474	12.22.2020	12:23:39.845372	1.56701
2475	12.22.2020	12:23:44.119779	0.101838
2476	12.22.2020	12:23:44.884181	0.320829
2477	12.22.2020	12:23:49.657789	0.445048
2478	12.22.2020	12:23:51.389392	0.0718601
2479	12.22.2020	12:23:53.479796	1.52348
2480	12.22.2020	12:23:54.524998	0.723508
2481	12.22.2020	12:23:55.148999	0.255524
2482	12.22.2020	12:24:01.155009	1.27681
2483	12.22.2020	12:24:01.966211	0.874604
2485	12.22.2020	12:24:03.401413	0.10827
2484	12.22.2020	12:24:02.605812	0.509558
2486	12.22.2020	12:24:06.022218	0.187922
2487	12.22.2020	12:24:07.254620	0.160779
2490	12.22.2020	12:24:09.875425	0.606276
2491	12.22.2020	12:24:10.780226	0.157442
2492	12.22.2020	12:24:11.809828	0.0821745
2488	12.22.2020	12:24:07.800621	2.55307
2489	12.22.2020	12:24:08.580622	0.506435
2493	12.22.2020	12:24:13.323031	0.0493991
2494	12.22.2020	12:24:14.181032	0.158216
2495	12.22.2020	12:24:14.711433	0.352512
2496	12.22.2020	12:24:16.708237	0.0560678
2497	12.22.2020	12:24:17.893839	0.193661
2498	12.22.2020	12:24:18.954641	0.204207
2499	12.22.2020	12:24:19.765842	1.12848
2500	12.22.2020	12:24:20.343043	0.583027
2501	12.22.2020	12:24:20.811044	0.841464
2502	12.22.2020	12:24:21.840646	0.0739557
2503	12.22.2020	12:24:22.417847	0.583198
2504	12.22.2020	12:24:23.665849	0.177836
2505	12.22.2020	12:24:24.477050	0.116096
2506	12.22.2020	12:24:25.101051	2.57345
2507	12.22.2020	12:24:25.865453	0.211522
2508	12.22.2020	12:24:26.739054	0.508589
2509	12.22.2020	12:24:27.316255	0.246835
2510	12.22.2020	12:24:27.893456	0.8025
2511	12.22.2020	12:24:28.439457	1.14145
2512	12.22.2020	12:24:29.110258	0.377872
2513	12.22.2020	12:24:29.718659	0.293869
2514	12.22.2020	12:24:30.576661	4.88793
2515	12.22.2020	12:24:31.809063	0.114034
2516	12.22.2020	12:24:34.461068	0.1428
2517	12.22.2020	12:24:35.194269	0.472112
2518	12.22.2020	12:24:36.489071	0.103514
2519	12.22.2020	12:24:38.236274	0.0523927
2520	12.22.2020	12:24:38.907076	0.240447
2521	12.22.2020	12:24:39.515477	16.9539
2522	12.22.2020	12:24:41.777481	0.0586331
2523	12.22.2020	12:24:42.651082	2.22306
2524	12.22.2020	12:24:46.207888	0.146291
2525	12.22.2020	12:24:48.126692	0.369811
2526	12.22.2020	12:24:50.622696	0.0957464
2527	12.22.2020	12:24:51.121897	1.41697
2528	12.22.2020	12:24:51.995499	0.122444
2529	12.22.2020	12:24:52.510299	0.811627
2530	12.22.2020	12:24:53.586701	0.141866
2531	12.22.2020	12:24:54.709903	0.722528
2532	12.22.2020	12:24:55.567905	7.50379
2533	12.22.2020	12:24:57.517908	0.111214
2534	12.22.2020	12:24:58.547510	0.252823
2535	12.22.2020	12:24:59.280711	0.226845
2536	12.22.2020	12:24:59.561512	0.964188
2537	12.22.2020	12:25:01.636315	0.188704
2538	12.22.2020	12:25:04.600321	0.0403944
2539	12.22.2020	12:25:06.987125	0.0571171
2540	12.22.2020	12:25:07.782726	0.433066
2541	12.22.2020	12:25:08.874728	0.0668037
2542	12.22.2020	12:25:10.060330	0.857307
2543	12.22.2020	12:25:10.621931	1.77496
2544	12.22.2020	12:25:11.199132	9.56697
2545	12.22.2020	12:25:11.776333	0.263453
2546	12.22.2020	12:25:12.275534	0.815479
2547	12.22.2020	12:25:13.195936	0.162014
2548	12.22.2020	12:25:17.657544	0.072868
2549	12.22.2020	12:25:20.481149	13.9868
2550	12.22.2020	12:25:23.211153	0.496548
2551	12.22.2020	12:25:27.813161	0.554472
2552	12.22.2020	12:25:32.383969	0.692984
2553	12.22.2020	12:25:37.422778	0.0351946
2554	12.22.2020	12:25:43.818790	0.204461
2555	12.22.2020	12:25:46.595594	0.145064
2556	12.22.2020	12:25:49.044799	2.83497
2557	12.22.2020	12:25:52.180404	0.498191
2558	12.22.2020	12:25:54.848009	0.113042
2559	12.22.2020	12:26:00.573219	0.0430926
2560	12.22.2020	12:26:01.509221	0.355123
2561	12.22.2020	12:26:03.006823	21.4311
2562	12.22.2020	12:26:03.974025	3.34254
2563	12.22.2020	12:26:05.924028	0.0804742
2564	12.22.2020	12:26:06.282829	6.53673
2565	12.22.2020	12:26:07.998832	0.674491
2566	12.22.2020	12:26:08.576033	5.75788
2567	12.22.2020	12:26:10.120436	0.608414
2568	12.22.2020	12:26:12.710040	0.251085
2569	12.22.2020	12:26:20.525654	2.26163
2570	12.22.2020	12:26:22.709658	0.796661
2571	12.22.2020	12:26:26.126064	0.203811
2572	12.22.2020	12:26:28.013667	1.41788
2573	12.22.2020	12:26:29.932471	0.371841
2574	12.22.2020	12:26:35.423680	0.139806
2575	12.22.2020	12:26:36.702882	0.62173
2576	12.22.2020	12:26:39.323687	0.122774
2577	12.22.2020	12:26:42.506093	0.0394793
2578	12.22.2020	12:26:43.301694	1.29861
2579	12.22.2020	12:26:43.894495	0.804634
2580	12.22.2020	12:26:45.704098	4.91683
2581	12.22.2020	12:26:46.811700	4.2737
2582	12.22.2020	12:26:48.075302	0.0865088
2583	12.22.2020	12:26:49.588505	0.235294
2584	12.22.2020	12:26:50.820907	0.21886
2585	12.22.2020	12:26:55.438515	0.0510592
2586	12.22.2020	12:26:56.748918	0.0612771
2587	12.22.2020	12:26:59.042122	0.0763342
2588	12.22.2020	12:26:59.541323	0.563784
2589	12.22.2020	12:27:00.102924	3.66158
2590	12.22.2020	12:27:00.617724	1.34564
2591	12.22.2020	12:27:01.257326	0.417592
2592	12.22.2020	12:27:02.567728	1.13066
2593	12.22.2020	12:27:04.892132	0.0696842
2594	12.22.2020	12:27:14.252148	0.197984
2595	12.22.2020	12:27:18.136555	1.44138
2596	12.22.2020	12:27:20.507759	0.264585
2597	12.22.2020	12:27:22.083362	5.58539
2598	12.22.2020	12:27:25.702569	0.310741
2599	12.22.2020	12:27:27.730572	0.229193
2600	12.22.2020	12:27:32.535381	0.432409
2601	12.22.2020	12:27:45.530203	0.0912668
2602	12.22.2020	12:27:54.016618	0.150392
2603	12.22.2020	12:27:54.827820	0.0928224
2604	12.22.2020	12:27:59.523428	0.0854986
2605	12.22.2020	12:28:03.064634	0.0792681
2606	12.22.2020	12:28:06.637040	1.88442
2607	12.22.2020	12:28:09.226645	0.0451161
2608	12.22.2020	12:28:11.941050	0.387467
2609	12.22.2020	12:28:13.220252	1.36064
2610	12.22.2020	12:28:38.024296	1.20268
2611	12.22.2020	12:29:18.100766	0.0864124
2612	12.22.2020	12:29:20.752771	0.32027
2613	12.22.2020	12:46:02.664530	0.719039
2615	12.22.2020	12:46:46.375807	0.165092
2616	12.22.2020	12:47:30.960685	0.990435
2617	12.22.2020	12:47:35.531493	0.1031
2618	12.22.2020	12:47:41.646704	0.823631
2619	12.22.2020	12:47:46.217512	0.212211
2620	12.22.2020	12:47:54.001926	0.393906
2621	12.22.2020	12:48:19.336370	0.831496
2622	12.22.2020	12:48:50.910826	0.170817
2623	12.22.2020	12:48:57.728038	0.84452
2624	12.22.2020	12:48:58.757640	0.111306
2625	12.22.2020	12:49:18.694475	0.122935
2626	12.22.2020	12:49:19.427676	7.12016
2627	12.22.2020	12:49:22.563281	0.208065
2628	12.22.2020	12:49:25.823687	0.450364
2629	12.22.2020	12:49:32.094898	0.583943
2630	12.22.2020	12:49:33.405301	0.174682
2631	12.22.2020	12:49:34.076102	0.620675
2632	12.22.2020	12:49:35.027703	0.617951
2633	12.22.2020	12:49:40.378513	2.5502
2634	12.22.2020	12:49:41.486115	1.7308
2635	12.22.2020	12:49:42.063316	0.512937
2636	12.22.2020	12:49:42.874517	1.29984
2637	12.22.2020	12:49:44.122519	1.43512
2638	12.22.2020	12:49:44.964921	1.42637
2639	12.22.2020	12:49:52.671334	3.61821
2641	12.22.2020	12:50:01.001749	1.50061
2642	12.22.2020	12:50:03.950154	4.71771
2643	12.22.2020	12:50:05.026556	4.33535
2644	12.22.2020	12:50:07.460160	0.832435
2645	12.22.2020	12:50:09.316564	0.182039
2646	12.22.2020	12:50:13.138570	2.51655
2647	12.22.2020	12:50:14.199372	2.23439
2648	12.22.2020	12:50:17.880979	0.599165
2649	12.22.2020	12:50:32.576204	1.27258
2650	12.22.2020	12:51:00.266253	0.0852976
2651	12.22.2020	12:51:01.295855	0.788117
2652	12.22.2020	12:51:01.826256	50.3833
2653	12.22.2020	12:51:03.417459	0.834367
2654	12.22.2020	12:51:03.729459	0.252337
2655	12.22.2020	12:51:04.571861	0.32337
2657	12.22.2020	12:51:14.056677	0.806812
2659	12.22.2020	12:51:24.087495	0.164675
2660	12.22.2020	12:51:24.805096	0.910514
2661	12.22.2020	12:51:30.405506	1.25835
2662	12.22.2020	12:51:30.717507	0.429476
2663	12.22.2020	12:51:38.127520	2.86597
2664	12.22.2020	12:51:46.130334	0.734243
2665	12.22.2020	12:51:46.738735	0.547953
2666	12.22.2020	12:51:49.468739	0.572957
2667	12.22.2020	12:51:51.013142	0.384027
2668	12.22.2020	12:51:52.510745	0.141534
2669	12.22.2020	12:51:55.490350	4.12106
2670	12.22.2020	12:51:56.145551	0.747298
2671	12.22.2020	12:51:58.563555	1.04974
2672	12.22.2020	12:52:00.263958	0.522223
2673	12.22.2020	12:52:00.794359	0.583316
2674	12.22.2020	12:52:02.291962	0.648459
2675	12.22.2020	12:52:03.305964	2.3736
2676	12.22.2020	12:52:05.973568	0.351805
2677	12.22.2020	12:52:06.940770	2.37528
2678	12.22.2020	12:52:07.502371	4.35196
2679	12.22.2020	12:52:14.584784	0.313462
2680	12.22.2020	12:52:20.341194	0.298736
2681	12.22.2020	12:52:22.041597	0.476367
2682	12.22.2020	12:52:26.019604	0.433915
2683	12.22.2020	12:52:26.799605	2.37418
2684	12.22.2020	12:52:31.183213	0.719425
2685	12.22.2020	12:52:32.197215	0.181355
2686	12.22.2020	12:52:33.024016	0.404928
2687	12.22.2020	12:52:37.626024	1.10441
2688	12.22.2020	12:52:39.763228	1.4191
2689	12.22.2020	12:52:41.416831	0.719711
2691	12.22.2020	12:52:43.054834	0.461445
2692	12.22.2020	12:52:45.582038	2.42769
2693	12.22.2020	12:52:49.747245	0.775215
2694	12.22.2020	12:52:52.165250	5.22779
2695	12.22.2020	12:52:57.765659	0.877331
2696	12.22.2020	12:52:59.122862	0.128331
2697	12.22.2020	12:53:03.943270	0.0430599
2698	12.22.2020	12:53:04.286471	0.662901
2699	12.22.2020	12:53:05.316073	2.00895
2700	12.22.2020	12:53:07.858877	0.669341
2701	12.22.2020	12:53:09.122479	0.355397
2702	12.22.2020	12:53:10.323682	0.291973
2703	12.22.2020	12:53:12.554485	2.83372
2704	12.22.2020	12:53:13.818088	0.305184
2705	12.22.2020	12:53:18.685296	2.21172
2706	12.22.2020	12:53:24.644507	1.10696
2707	12.22.2020	12:53:25.440108	0.166478
2708	12.22.2020	12:53:26.064109	0.367671
2709	12.22.2020	12:53:27.624112	3.20486
2710	12.22.2020	12:53:28.154513	1.44326
2711	12.22.2020	12:53:28.762914	3.83626
2712	12.22.2020	12:53:33.786123	0.37871
2713	12.22.2020	12:53:34.472524	0.789536
2714	12.22.2020	12:53:38.060530	0.0574843
2715	12.22.2020	12:53:39.792133	0.688003
2716	12.22.2020	12:53:40.384934	3.45584
2717	12.22.2020	12:53:43.879340	0.796532
2719	12.22.2020	12:53:46.734145	0.975092
2720	12.22.2020	12:53:47.264546	2.31276
2721	12.22.2020	12:53:49.105350	1.39974
2722	12.22.2020	12:53:50.244152	4.02769
2723	12.22.2020	12:53:51.211353	5.73676
2724	12.22.2020	12:53:52.350155	0.218031
2725	12.22.2020	12:53:53.145757	0.271297
2726	12.22.2020	12:53:57.373364	1.69958
2727	12.22.2020	12:54:00.228169	0.243516
2728	12.22.2020	12:54:04.564977	2.02843
2729	12.22.2020	12:54:06.483780	0.953652
2730	12.22.2020	12:54:08.808184	0.137087
2731	12.22.2020	12:54:10.586587	4.07574
2732	12.22.2020	12:54:11.413389	0.489747
2733	12.22.2020	12:54:12.177790	3.86013
2734	12.22.2020	12:54:18.464601	0.395591
2735	12.22.2020	12:54:21.569007	2.57346
2736	12.22.2020	12:54:26.685816	1.55275
2737	12.22.2020	12:54:29.727821	0.490649
2738	12.22.2020	12:54:31.241024	0.0667147
2739	12.22.2020	12:54:32.364226	0.601594
2740	12.22.2020	12:54:35.109830	1.54925
2741	12.22.2020	12:54:37.621435	0.191662
2742	12.22.2020	12:54:38.994237	0.303691
2743	12.22.2020	12:54:42.254643	0.696376
2744	12.22.2020	12:54:43.830246	0.0880498
2745	12.22.2020	12:54:51.833060	0.556773
2746	12.22.2020	12:54:52.441461	0.517312
2747	12.22.2020	12:54:54.251064	0.240394
2748	12.22.2020	12:54:56.637868	0.244765
2749	12.22.2020	12:54:59.102673	0.335561
2750	12.22.2020	12:55:01.099476	1.65827
2751	12.22.2020	12:55:07.308287	1.00264
2752	12.22.2020	12:55:10.740293	0.225398
2753	12.22.2020	12:55:11.301894	1.30627
2754	12.22.2020	12:55:12.097495	0.433158
2755	12.22.2020	12:55:20.568310	0.289175
2756	12.22.2020	12:55:33.313533	0.156883
2757	12.22.2020	12:55:37.681540	0.457021
2758	12.22.2020	12:55:39.475543	0.373761
2759	12.22.2020	12:55:42.111948	0.759844
2760	12.22.2020	12:55:53.687168	1.6227
2761	12.22.2020	12:56:05.917590	0.825523
2762	12.22.2020	12:56:29.723232	0.185754
2763	12.22.2020	12:56:36.072443	0.444296
2764	12.22.2020	12:56:44.917658	1.17466
2765	12.22.2020	12:56:46.415261	0.149968
2766	12.22.2020	12:56:47.179662	0.158616
2767	12.22.2020	12:56:48.864465	0.64337
2768	12.22.2020	12:56:49.800467	0.177664
2769	12.22.2020	12:56:50.440068	0.197088
2770	12.22.2020	12:56:52.171671	0.319949
2771	12.22.2020	12:56:55.541277	0.949068
2772	12.22.2020	12:57:05.962095	0.242149
2773	12.22.2020	12:57:08.957301	1.00626
2774	12.22.2020	12:57:09.815302	1.48955
2775	12.22.2020	12:57:10.408103	1.20732
2776	12.22.2020	12:57:13.918109	1.21195
2777	12.22.2020	12:57:15.602912	0.141521
2778	12.22.2020	12:57:16.632514	3.7423
2779	12.22.2020	12:57:20.158120	0.158183
2780	12.22.2020	12:57:42.200959	0.0863253
2781	12.22.2020	12:57:42.715760	0.146882
2782	12.22.2020	12:57:50.141373	0.106427
2783	12.22.2020	12:58:02.808595	0.689817
2784	12.22.2020	12:58:07.753804	0.0788783
2785	12.22.2020	12:58:13.915815	1.26086
2786	12.22.2020	12:58:17.129420	0.566976
2787	12.22.2020	12:58:18.985824	0.773458
2788	12.22.2020	12:58:25.631435	0.239662
2789	12.22.2020	12:58:26.302236	0.173777
2790	12.22.2020	12:58:27.768639	20.9695
2791	12.22.2020	12:58:30.327044	0.123052
2792	12.22.2020	12:58:32.183447	0.133212
2794	12.22.2020	12:59:02.182300	0.850251
2795	12.22.2020	12:59:11.776316	0.108971
2796	12.22.2020	12:59:13.648320	0.351519
2797	12.22.2020	12:59:20.793132	0.482065
2798	12.22.2020	12:59:23.008336	1.15314
2799	12.22.2020	12:59:35.441558	0.0412596
2800	12.22.2020	12:59:39.154364	2.09966
2801	12.22.2020	12:59:48.171180	2.32996
2802	12.22.2020	12:59:49.465983	5.04941
2803	12.22.2020	12:59:51.322386	1.3769
2804	12.22.2020	12:59:52.835588	0.218641
2805	12.22.2020	12:59:54.208391	0.304729
2806	12.22.2020	12:59:59.231600	0.123466
2807	12.22.2020	12:59:59.606000	5.57053
