snowflake id	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	fall speed (m/s)
824	12.20.2020	12:23:31.961586	4.80607
825	12.20.2020	12:23:35.362392	2.12098
826	12.20.2020	12:23:39.668000	0.666635
827	12.20.2020	12:23:49.808017	0.969883
828	12.20.2020	12:23:51.087220	3.90814
829	12.20.2020	12:24:04.331643	2.14898
830	12.20.2020	12:24:27.310483	0.805687
831	12.20.2020	12:24:28.776886	2.0483
832	12.20.2020	12:24:51.396926	2.48217
833	12.20.2020	12:24:57.855337	1.29432
834	12.20.2020	12:25:02.426145	7.01068
835	12.20.2020	12:25:03.362147	0.192299
836	12.20.2020	12:25:20.490977	3.65448
837	12.20.2020	12:25:28.727791	1.99495
838	12.20.2020	12:25:34.250201	0.0891613
839	12.20.2020	12:25:37.136206	1.52229
840	12.20.2020	12:25:43.282617	37.3695
841	12.20.2020	12:25:58.055843	2.41849
842	12.20.2020	12:26:01.955850	0.0788312
843	12.20.2020	12:26:36.587910	1.06353
844	12.20.2020	12:26:40.019916	7.56877
845	12.20.2020	12:26:53.732340	6.45129
846	12.20.2020	12:26:56.290745	2.18053
847	12.20.2020	12:26:56.899146	0.285058
848	12.20.2020	12:27:00.081552	0.211921
849	12.20.2020	12:27:13.513175	4.26206
850	12.20.2020	12:27:50.095239	0.241801
851	12.20.2020	12:28:02.481661	120.886
852	12.20.2020	12:28:09.642074	7.30853
853	12.20.2020	12:28:10.515675	6.26779
854	12.20.2020	12:28:11.326877	0.108769
855	12.20.2020	12:28:20.827293	0.140807
856	12.20.2020	12:28:21.638495	4.60341
857	12.20.2020	12:28:23.822499	0.863035
858	12.20.2020	12:28:25.148501	5.28087
859	12.20.2020	12:28:26.084503	8.02441
860	12.20.2020	12:28:27.800506	3.43993
861	12.20.2020	12:28:33.619316	2.37977
862	12.20.2020	12:28:35.460119	5.413
863	12.20.2020	12:28:38.268124	0.941933
864	12.20.2020	12:28:45.724937	4.40868
865	12.20.2020	12:28:46.660939	0.195834
866	12.20.2020	12:28:52.089748	1.29135
867	12.20.2020	12:28:54.289352	6.20911
868	12.20.2020	12:29:01.324965	0.950234
869	12.20.2020	12:29:07.330975	6.72022
870	12.20.2020	12:29:16.737792	0.0580708
871	12.20.2020	12:29:17.704993	0.096454
872	12.20.2020	12:29:21.293000	0.572979
873	12.20.2020	12:29:30.153815	0.142217
874	12.20.2020	12:29:30.887017	5.2497
875	12.20.2020	12:29:31.854218	4.99852
876	12.20.2020	12:29:33.398621	0.466184
877	12.20.2020	12:29:37.205028	0.0949779
878	12.20.2020	12:29:45.519842	0.0885416
879	12.20.2020	12:30:01.790671	0.484693
880	12.20.2020	12:30:06.689079	1.76641
881	12.20.2020	12:30:17.265898	0.23437
882	12.20.2020	12:30:50.291156	2.54129
883	12.20.2020	12:31:00.509174	1.52316
884	12.20.2020	12:31:19.213607	3.71409
885	12.20.2020	12:31:26.717220	3.6367
886	12.20.2020	12:32:32.034535	4.4705
887	12.20.2020	12:34:18.005521	4.89888
888	12.20.2020	12:34:42.856364	3.85863
889	12.20.2020	12:35:36.099258	0.074071
890	12.20.2020	12:35:49.062881	3.38934
891	12.20.2020	12:36:25.910145	6.66018
892	12.20.2020	12:36:31.557355	1.6756
893	12.20.2020	12:36:33.164158	5.7247
894	12.20.2020	12:36:49.013786	6.71572
895	12.20.2020	12:36:52.742193	5.92322
896	12.20.2020	12:36:54.567396	6.20987
897	12.20.2020	12:36:57.796601	4.96821
898	12.20.2020	12:37:02.461010	3.66313
899	12.20.2020	12:37:14.613431	0.352187
900	12.20.2020	12:37:25.798651	6.09188
901	12.20.2020	12:38:06.218322	0.229129
902	12.20.2020	12:38:36.716375	6.13566
903	12.20.2020	12:39:15.591643	5.97179
904	12.20.2020	12:39:42.096090	1.73933
905	12.20.2020	12:39:53.390510	5.53474
906	12.20.2020	12:40:20.253757	0.070133
907	12.20.2020	12:41:46.662309	6.62178
908	12.20.2020	12:41:59.906732	4.43219
909	12.20.2020	12:42:05.335542	0.076659
910	12.20.2020	12:42:18.720365	0.330036
911	12.20.2020	12:42:31.028787	1.58033
912	12.20.2020	12:43:01.870041	0.0824865
913	12.20.2020	12:43:56.017736	2.16101
914	12.20.2020	12:46:14.655180	1.72924
915	12.20.2020	12:49:25.771115	0.299357
916	12.20.2020	12:50:41.680849	0.634394
917	12.20.2020	12:51:02.116884	4.44371
918	12.20.2020	12:51:06.781293	2.58574
919	12.20.2020	12:51:14.222506	6.50252
920	12.20.2020	12:51:20.197316	0.105204
921	12.20.2020	12:51:23.270522	1.31499
922	12.20.2020	12:51:37.497747	3.76859
923	12.20.2020	12:52:16.014214	4.93346
924	12.20.2020	12:52:20.085821	4.49418
925	12.20.2020	12:52:21.131023	1.71699
926	12.20.2020	12:52:24.859430	1.52021
927	12.20.2020	12:52:29.492638	3.19649
928	12.20.2020	12:52:55.232683	0.814592
929	12.20.2020	12:53:01.769095	3.55133
930	12.20.2020	12:53:25.839937	5.51943
931	12.20.2020	12:53:44.216769	0.695821
932	12.20.2020	12:53:46.463173	0.0370826
933	12.20.2020	12:53:59.769996	0.0361946
934	12.20.2020	12:54:03.248803	4.73923
935	12.20.2020	12:54:37.194462	3.86359
936	12.20.2020	12:54:45.181676	1.05949
937	12.20.2020	12:55:23.214543	5.20155
938	12.20.2020	12:55:36.178166	0.0725928
939	12.20.2020	12:55:54.898199	3.53858
940	12.20.2020	12:56:15.599435	0.360817
941	12.20.2020	12:56:17.019038	0.621258
942	12.20.2020	12:56:18.079839	5.16162
943	12.20.2020	12:56:36.144671	4.10132
944	12.20.2020	12:56:44.334686	5.0704
945	12.20.2020	12:57:00.153113	1.36748
946	12.20.2020	12:57:24.177155	0.0668887
947	12.20.2020	12:57:34.785174	0.806462
948	12.20.2020	12:57:52.725206	0.42769
949	12.20.2020	12:58:37.824885	3.60779
950	12.20.2020	12:59:12.144945	0.346792
