snowflake id	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	fall speed (m/s)
627	12.20.2020	11:34:19.250800	0.150694
628	12.20.2020	11:34:23.322407	5.32529
629	12.20.2020	11:34:23.774808	2.44361
630	12.20.2020	11:34:31.106821	0.625969
631	12.20.2020	11:34:41.527639	0.0823668
632	12.20.2020	11:35:01.823275	0.0707684
633	12.20.2020	11:35:09.233288	0.105362
634	12.20.2020	11:35:14.864898	0.0486528
635	12.20.2020	11:35:31.354127	0.166974
636	12.20.2020	11:35:44.239749	1.1671
637	12.20.2020	11:35:57.733773	0.662441
638	12.20.2020	11:36:09.589794	0.344512
639	12.20.2020	11:36:13.084200	0.0406535
640	12.20.2020	11:36:17.046607	0.0790807
641	12.20.2020	11:36:19.948212	1.38099
642	12.20.2020	11:36:26.063423	1.44237
643	12.20.2020	11:36:29.635829	0.0425568
644	12.20.2020	11:36:38.902245	0.138245
645	12.20.2020	11:36:47.997061	2.29561
646	12.20.2020	11:36:53.394671	6.47893
647	12.20.2020	11:36:55.063874	0.0456379
648	12.20.2020	11:36:59.884282	0.175978
649	12.20.2020	11:37:08.901098	6.96331
650	12.20.2020	11:37:11.927503	7.55179
651	12.20.2020	11:37:17.371913	0.0520997
652	12.20.2020	11:37:23.097123	5.38888
653	12.20.2020	11:37:25.733527	0.168163
654	12.20.2020	11:37:26.887930	0.0698745
655	12.20.2020	11:37:36.840747	0.14943
656	12.20.2020	11:38:20.318023	0.153446
657	12.20.2020	11:38:35.153649	1.5739
658	12.20.2020	11:39:16.025721	0.143145
659	12.20.2020	11:39:26.337339	3.09155
660	12.20.2020	11:39:31.797349	1.04002
661	12.20.2020	11:39:41.484966	1.48415
662	12.20.2020	11:40:04.947407	1.42831
663	12.20.2020	11:40:22.949839	4.36279
664	12.20.2020	11:40:31.966655	0.330616
665	12.20.2020	11:40:59.734703	0.276987
666	12.20.2020	11:41:14.617129	0.286334
667	12.20.2020	11:41:56.222403	0.0507753
668	12.20.2020	11:42:01.386012	0.0495773
669	12.20.2020	11:42:06.877221	0.967958
670	12.20.2020	11:42:09.045625	0.177907
671	12.20.2020	11:42:14.692835	0.0624085
672	12.20.2020	11:42:42.757284	5.24256
673	12.20.2020	11:42:55.174906	0.0610067
674	12.20.2020	11:43:18.356547	2.73821
675	12.20.2020	11:43:33.972174	0.260997
676	12.20.2020	11:43:42.739390	4.97789
677	12.20.2020	11:44:26.949867	0.129364
678	12.20.2020	11:44:34.437880	0.456483
679	12.20.2020	11:44:38.852688	0.0816032
680	12.20.2020	11:47:05.009345	4.70105
681	12.20.2020	11:47:24.696579	6.20309
682	12.20.2020	11:49:54.566043	0.0455399
683	12.20.2020	11:50:14.440478	0.968236
684	12.20.2020	11:51:05.452567	1.124
685	12.20.2020	11:51:21.130595	2.57054
686	12.20.2020	11:52:57.476364	0.0441752
687	12.20.2020	11:52:59.207967	0.0417334
688	12.20.2020	11:53:34.495229	0.118126
689	12.20.2020	11:54:11.326894	4.28906
690	12.20.2020	11:54:47.643757	5.33353
691	12.20.2020	11:54:51.699765	0.371885
692	12.20.2020	11:54:55.084971	0.159052
693	12.20.2020	11:54:58.360976	1.39914
694	12.20.2020	11:55:06.800591	4.99263
695	12.20.2020	11:55:11.730200	0.174829
696	12.20.2020	11:55:12.525801	1.22781
697	12.20.2020	11:55:14.007804	0.108052
698	12.20.2020	11:56:04.583093	5.67379
699	12.20.2020	11:56:08.607900	0.082849
700	12.20.2020	11:56:23.147125	1.71764
701	12.20.2020	11:56:36.297948	0.415819
702	12.20.2020	11:56:48.231969	0.211319
703	12.20.2020	11:57:00.009990	1.35505
704	12.20.2020	11:57:02.006793	5.76643
705	12.20.2020	11:57:20.477226	0.483459
706	12.20.2020	11:57:37.621656	0.885037
707	12.20.2020	11:57:43.674467	0.241541
708	12.20.2020	11:58:13.501719	0.08771
709	12.20.2020	11:58:25.279740	2.55289
710	12.20.2020	11:58:30.412149	0.0466721
711	12.20.2020	11:58:35.060957	0.0386166
713	12.20.2020	11:59:15.184227	0.0621104
714	12.20.2020	11:59:25.449045	1.6432
715	12.20.2020	11:59:39.847871	0.846133
