snowflake id	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	fall speed (m/s)
1369	12.21.2020	18:47:24.765259	0.0848092
1370	12.21.2020	18:47:35.810079	0.140484
1371	12.21.2020	18:47:37.463682	0.871482
1372	12.21.2020	18:47:51.300906	0.163029
1373	12.21.2020	18:47:56.043314	1.80478
1374	12.21.2020	18:47:58.476919	1.31037
1375	12.21.2020	18:48:15.558949	0.177596
1377	12.21.2020	18:48:25.574166	1.05563
1378	12.21.2020	18:48:27.914170	0.386353
1379	12.21.2020	18:48:28.522571	1.13551
1380	12.21.2020	18:48:29.411773	0.507889
1381	12.21.2020	18:48:30.129374	0.204177
1382	12.21.2020	18:48:30.909376	0.154687
1383	12.21.2020	18:48:35.246183	0.475999
1384	12.21.2020	18:48:36.088585	0.15971
1385	12.21.2020	18:48:40.971393	0.746743
1386	12.21.2020	18:48:43.389397	0.111242
1387	12.21.2020	18:48:57.663423	0.246873
1388	12.21.2020	18:48:59.020625	0.251938
1389	12.21.2020	18:49:06.493038	4.14333
1390	12.21.2020	18:49:08.614642	1.83907
1391	12.21.2020	18:49:10.003044	0.171912
1392	12.21.2020	18:49:11.719047	18.3056
1393	12.21.2020	18:49:12.592649	0.818509
1394	12.21.2020	18:49:13.606651	0.383732
1396	12.21.2020	18:49:22.904267	0.155611
1397	12.21.2020	18:49:23.887069	3.75576
1398	12.21.2020	18:49:27.272275	0.870797
1399	12.21.2020	18:49:47.848711	2.96223
1400	12.21.2020	18:49:50.048315	4.25067
1401	12.21.2020	18:49:51.467917	1.28384
1402	12.21.2020	18:49:53.683121	1.67255
1403	12.21.2020	18:49:54.260322	0.925315
1404	12.21.2020	18:49:56.132325	0.905074
1405	12.21.2020	18:50:02.637537	4.88824
1406	12.21.2020	18:50:22.277971	4.52167
1407	12.21.2020	18:50:25.179576	5.55041
1408	12.21.2020	18:50:37.316398	1.56324
1409	12.21.2020	18:51:37.875704	0.586836
1410	12.21.2020	18:51:39.154906	0.915501
1411	12.21.2020	18:51:47.360521	0.36683
1412	12.21.2020	18:51:57.157338	3.27605
1413	12.21.2020	18:51:59.263342	0.245363
1414	12.21.2020	18:52:06.189754	1.44531
1415	12.21.2020	18:52:09.184959	4.91354
1416	12.21.2020	18:52:09.762160	1.01211
1417	12.21.2020	18:52:12.913365	0.867404
1418	12.21.2020	18:52:13.677767	0.716513
1419	12.21.2020	18:52:15.144169	8.00291
1420	12.21.2020	18:52:20.588579	5.19765
1421	12.21.2020	18:52:24.628986	5.83723
1422	12.21.2020	18:52:25.705388	0.34315
1423	12.21.2020	18:52:26.968990	0.556759
1424	12.21.2020	18:52:40.135413	0.970419
1425	12.21.2020	18:52:41.523816	6.50377
1426	12.21.2020	18:52:43.021418	1.27542
1427	12.21.2020	18:52:46.437824	0.171686
1428	12.21.2020	18:52:48.185027	6.258
1429	12.21.2020	18:52:51.882234	4.81836
1430	12.21.2020	18:52:58.169045	0.225763
1431	12.21.2020	18:53:05.501058	0.524066
1433	12.21.2020	18:53:26.124294	1.2915
1434	12.21.2020	18:53:47.059531	3.39279
1435	12.21.2020	18:53:47.855132	1.64383
1436	12.21.2020	18:53:59.133952	4.2257
1437	12.21.2020	18:54:06.247565	0.189261
1438	12.21.2020	18:54:08.353568	0.0753418
1439	12.21.2020	18:54:10.989973	3.45732
1440	12.21.2020	18:54:49.709241	1.0476
1441	12.21.2020	18:54:53.172447	0.550528
1442	12.21.2020	18:54:54.654450	0.177178
1443	12.21.2020	18:54:56.729253	0.0553287
1444	12.21.2020	18:54:57.852455	0.0864841
1445	12.21.2020	18:55:27.196107	0.072183
1446	12.21.2020	18:56:05.915375	0.0380089
1447	12.21.2020	18:56:39.954635	4.54175
1448	12.21.2020	18:56:44.307042	0.185759
1449	12.21.2020	18:57:29.157121	0.171234
1450	12.21.2020	18:57:35.631132	0.57883
1451	12.21.2020	18:57:41.403142	3.49092
1452	12.21.2020	18:57:47.471553	0.301951
1453	12.21.2020	18:57:56.223168	0.509512
1454	12.21.2020	18:58:00.232376	1.23648
1455	12.21.2020	18:58:08.484790	0.635412
1456	12.21.2020	18:58:16.596804	0.276211
1457	12.21.2020	18:58:27.236023	0.636279
1458	12.21.2020	18:58:46.330456	0.254616
1459	12.21.2020	18:58:50.932465	2.87891
1460	12.21.2020	18:59:03.396886	0.277282
1461	12.21.2020	18:59:09.839698	0.845068
1462	12.21.2020	18:59:10.682099	0.115595
1463	12.21.2020	18:59:15.221707	0.13881
1464	12.21.2020	18:59:17.093711	0.192287
1465	12.21.2020	18:59:20.369716	0.283866
1466	12.21.2020	18:59:25.470925	0.21089
1467	12.21.2020	18:59:27.015328	0.248516
1468	12.21.2020	18:59:30.899735	0.266571
1469	12.21.2020	18:59:31.804536	0.451389
1470	12.21.2020	18:59:33.161739	0.22148
1471	12.21.2020	18:59:40.166151	0.256863
1472	12.21.2020	18:59:44.908559	2.2861
1473	12.21.2020	18:59:48.574566	2.36499
1474	12.21.2020	18:59:49.541768	0.670271
1475	12.21.2020	18:59:56.546180	1.5288
1476	12.21.2020	18:59:59.978186	0.0906117
